id,ruolo,nome,squadra,pg,mv,mf,gf,gs,rp,rc,rpiu,rmeno,ass,amm,esp,au
6213,A,Brenner,Udinese,6,5.92,6.75,1,0,0,0,0,0,2,0,0,0
5676,A,Success,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,A,Sanchez,Udinese,9,5.83,5.83,0,0,0,0,0,0,0,0,0,0
6250,A,Maric,Venezia,8,5.75,5.75,0,0,0,0,0,0,0,0,0,0
6598,A,Mutandwa,Cagliari,5,5.9,5.9,0,0,0,0,0,0,0,0,0,0
6657,A,Gabrielloni,Como,4,6.5,7.38,1,0,0,0,0,0,1,1,0,0
6001,A,Banda,Lecce,13,5.77,5.81,0,0,0,0,0,0,1,1,0,0
6418,A,Burnete,Lecce,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
6519,A,Camarda,Milan,6,5.92,5.92,0,0,0,0,0,0,0,0,0,0
6145,A,Ngonge,Napoli,6,5.75,5.67,0,0,0,0,0,0,0,2,0,0
6667,A,Benedyczak,Parma,6,5.67,5.67,0,0,0,0,0,0,0,0,0,0
6668,A,Partipilo,Parma,0,0,0,0,0,0,0,0,0,0,0,0,0
6119,A,Solbakken,Empoli,18,5.67,5.61,0,0,0,0,0,0,0,2,0,0
306,A,Cerri,Como,3,5.17,5.17,0,0,0,0,0,0,0,0,0,0
6912,A,Vlahovic V.,Atalanta,2,6,6,0,0,0,0,0,0,0,0,0,0
6913,A,Lambourde,Verona,3,6.17,7.17,1,0,0,0,0,0,0,1,0,0
696,A,Balotelli,Genoa,3,6,5.83,0,0,0,0,0,0,0,2,0,0
6648,A,Jasim,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
6658,A,Gioacchini,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
6565,A,Ankeye,Genoa,1,6,6,0,0,0,0,0,0,0,0,0,0
2012,A,Milik,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
383,A,Petagna,Monza,7,5.36,5.29,0,0,0,0,0,0,0,1,0,0
6603,A,Joao Costa,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
6635,A,Pizarro,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
6490,A,Cruz,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
5436,A,Raimondo,Venezia,1,6,6,0,0,0,0,0,0,0,0,0,0
6827,A,Njie,Torino,9,6,5.94,0,0,0,0,0,0,0,1,0,0
6910,A,Kowalski,Parma,0,0,0,0,0,0,0,0,0,0,0,0,0
537,A,Sansone,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,A,Pedrola,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
7026,A,Salama,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,A,Azon,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
